Df: 2.2
kf: 1.93
n: 200
k: 1
a: 30

Rg: 247.312

X Y Z
-84.1019 -92.1622 -258.608
-14.9105 -63.7302 246.578
-77.1844 132.954 -199.249
66.1541 192.521 -72.0349
78.1485 168.98 -125.904
1.94485 -284.857 67.4476
-260.394 63.6983 87.3802
-67.6992 39.815 -264.008
-55.0667 -117.897 241.281
-117.223 76.0559 -240.961
9.63607 228.681 -17.8344
230.771 -54.4442 -8.53667
-90.6206 -168.407 217.153
10.2715 -206.848 -217.174
-255.12 -1.78901 148.504
16.9329 215.605 -104.945
10.2635 -241.069 163.793
-28.2841 233.922 -70.018
57.3239 -261.171 -139.071
233.943 -51.9606 51.3279
-259.054 -188.172 56.5202
-187.464 176.178 91.1266
-183.802 -249.182 100.228
-166.064 -225.017 158.682
-211.206 65.2545 192.461
54.1746 228.786 22.6643
-84.0077 -226.912 200.943
23.6199 -315.052 20.3471
5.23132 236.491 62.7165
-138.646 -203.551 209.508
-216.545 187.297 39.8365
-189.38 -171.551 208.059
-75.8845 -82.5315 285.052
-104.809 -136.208 269.395
-41.3263 253.396 26.2391
-36.4923 -167.141 -259.895
188.616 -214.79 -39.1533
-162.756 -128.69 255.771
-135.364 -122.329 -266.491
-20.0856 -152.388 275.728
-264.285 -208.634 112.68
-28.5898 -265.256 202.592
234.933 -127.505 -65.6641
182.127 -201.85 -119.098
-313.35 -172.271 36.5412
-318.649 49.378 86.2365
33.89 131.449 -230.029
-17.4057 182.378 -199.411
54.7696 172.607 -191.687
-46.7549 96.4837 -273.428
-166.588 53.8885 -266.877
14.7489 -299.739 152.056
243.783 -57.5131 110.255
53.5069 -162.257 -270.53
-7.80018 -57.2509 305.802
96.3767 236.942 -19.1984
268.423 -32.8366 -49.9542
77.7675 -329.362 -38.9137
-121.345 -273.439 194.523
113.38 -282.553 -139.79
70.5792 -214.11 -245.634
-279.782 -243.62 46.7294
164.784 -223.303 -172.38
-215.758 72.617 -238.04
-192.49 231.932 7.75783
-308.576 -219.176 -0.56774
-3.42832 67.1138 -302.757
-81.1295 144.483 -262.728
-59.1584 -309.73 176.37
51.3629 -317.74 -158.16
33.3741 242.976 115.309
189.415 -258.229 -99.9079
157.106 -300.679 -72.4459
-66.7082 276.164 -23.1305
274.675 -47.209 -107.871
50.8794 227.194 -167.089
-271.187 63.8021 192.876
-136.098 121.319 -275.53
73.5023 -304.026 163.443
-163.615 12.1862 -309.913
293.562 -11.6074 0.218872
-47.6647 274.98 81.8625
1.90188 273.583 -108.5
261.101 -50.7644 -166.207
211.612 -270.099 -35.6715
241.218 -210.68 -113.59
-268.453 86.55 -212.958
-9.53411 -349.576 129.107
6.01724 290.106 22.9334
60.4524 139.278 -283.257
273.938 -11.4576 134.12
294.633 -133.5 -65.7784
114.328 -336.73 -114.023
